station_uid,station_address,station_type_name,station_brand,station_model,connector_evse_id,station_owner_company_is_shopping_center,station_owner_company_show_advanced_services,station_owner_company_show_roaming,station_owner_company_show_map,plugs,sessions,totEnergy,totEnergyNotLocal,totSessions,totSessionsNotLocal,totCost,totPublicSessions,totPublicCost,totPublicEnergy
2231b0d1-afa4-4e17-b833-3684ae55a164,"A1, Milano - Napoli",PARKING_LOT,EVTEC,10941.1A,IT*F2X*EF2XITA2551*1,false,true,false,false,"[{'max_electric_power': 62500, 'max_voltage': 500, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 2, 'energy': 1.127, 'date': '2024-02', 'cost': None, 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 11, 'energy': 303.409, 'date': '2024-03', 'cost': '166.87', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 26, 'energy': 593.51, 'date': '2024-04', 'cost': '326.44', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 34, 'energy': 849.7349999999997, 'date': '2024-05', 'cost': '467.35', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 43, 'energy': 888.0619999999998, 'date': '2024-06', 'cost': '488.43', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 75, 'energy': 1791.2349999999997, 'date': '2024-07', 'cost': '985.16', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 74, 'energy': 1785.6279999999997, 'date': '2024-08', 'cost': '982.38', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 7, 'energy': 99.104, 'date': '2024-09', 'cost': '54.50', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",6311.810000000005,6109.850000000004,272,262,3491.47,272,3491.47,6311.810000000005
8658f348-32f2-45ac-b663-1201b905a929,Autostrada del Sole,PARKING_LOT,EVTEC,10941.1A,IT*F2X*EF2XITB4051*2,false,true,false,false,"[{'max_electric_power': 62500, 'max_voltage': 500, 'power_type_id': 3, 'plug_type_id': 1, 'plug_format_id': 2, 'type': 'CHADEMO', 'format': 'CABLE'}]","[{'count': 8, 'energy': 139.00799999999998, 'date': '2024-01', 'cost': '76.44', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 6, 'energy': 109.306, 'date': '2024-02', 'cost': '60.13', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 10, 'energy': 183.65500000000003, 'date': '2024-03', 'cost': '101.02', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 38.245000000000005, 'date': '2024-04', 'cost': '21.03', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 5, 'energy': 98.34599999999999, 'date': '2024-05', 'cost': '54.08', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 51.449, 'date': '2024-06', 'cost': '28.30', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 47.842999999999996, 'date': '2024-07', 'cost': '26.31', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 23.002, 'date': '2024-08', 'cost': '12.65', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",690.8540000000002,690.8540000000002,41,41,379.96,41,379.96,690.8540000000002
4484af78-4487-471b-8503-4afc8bb3303d,Autostrada del Sole,PARKING_LOT,alpitronic GmbH,HYC400_8_21_21_00_00,IT*F2X*EF2XITA3102*2,false,true,false,false,"[{'max_electric_power': 400000, 'max_voltage': 1000, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 199, 'energy': 7008.055000000001, 'date': '2024-01', 'cost': '4765.39', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 275, 'energy': 9959.545000000004, 'date': '2024-02', 'cost': '6772.51', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 343, 'energy': 11362.977, 'date': '2024-03', 'cost': '7726.84', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 316, 'energy': 9693.152999999998, 'date': '2024-04', 'cost': '6591.33', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 345, 'energy': 10538.762999999997, 'date': '2024-05', 'cost': '7124.20', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 342, 'energy': 11388.302, 'date': '2024-06', 'cost': '7754.08', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 463, 'energy': 16262.514999999998, 'date': '2024-07', 'cost': '11053.60', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 480, 'energy': 16230.665000000008, 'date': '2024-08', 'cost': '10997.50', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 42, 'energy': 1250.936, 'date': '2024-09', 'cost': '851.38', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",93694.91100000017,91471.60600000017,2805,2733,63636.83,2805,63636.83,93694.91100000017
b2b24b58-974b-4425-9893-b0aca619a235,A14 - Autostrada Adriatica,PARKING_LOT,Wall Box Chargers,DCF2-225-84600000,IT*F2X*EF2XITO4601*2,false,true,false,false,"[{'max_electric_power': 150000, 'max_voltage': 300, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 26, 'energy': 937.386, 'date': '2024-01', 'cost': '637.46', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 26, 'energy': 907.4259999999999, 'date': '2024-02', 'cost': '617.04', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 67, 'energy': 1978.0080000000003, 'date': '2024-03', 'cost': '1345.09', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 37, 'energy': 1085.9309999999998, 'date': '2024-04', 'cost': '738.43', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 26, 'energy': 793.5480000000001, 'date': '2024-05', 'cost': '529.38', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 32, 'energy': 672.604, 'date': '2024-06', 'cost': '457.34', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 54, 'energy': 946.662, 'date': '2024-07', 'cost': '643.65', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 68, 'energy': 1383.165, 'date': '2024-08', 'cost': '940.55', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 1, 'energy': 4.598, 'date': '2024-09', 'cost': '3.13', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",8709.327999999994,8426.461999999994,337,328,5912.07,337,5912.07,8709.327999999994
e589e5ab-5236-4824-9a9c-cfa425269455,A9 Autostrada dei laghi,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITI1002*1,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 187, 'energy': 4782.648000000003, 'date': '2024-01', 'cost': '3252.20', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 117, 'energy': 2837.3000000000006, 'date': '2024-02', 'cost': '1929.35', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 154, 'energy': 4714.259999999997, 'date': '2024-03', 'cost': '3205.72', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 177, 'energy': 5418.520000000001, 'date': '2024-04', 'cost': '3684.62', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 222, 'energy': 7083.863999999999, 'date': '2024-05', 'cost': '4817.01', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 170, 'energy': 5706.559999999999, 'date': '2024-06', 'cost': '3880.50', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 255, 'energy': 8106.264000000004, 'date': '2024-07', 'cost': '5512.22', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 317, 'energy': 10824.135999999991, 'date': '2024-08', 'cost': '7362.10', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 18, 'energy': 589.5679999999999, 'date': '2024-09', 'cost': '400.90', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",50063.12000000001,49716.288000000015,1617,1603,34044.62,1617,34044.62,50063.12000000001
f64a4320-c7c0-4977-81cd-4ae04e2e6b29,A7 - Autostrada dei Giovi,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITG7102*1,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 37, 'energy': 1036.5320000000002, 'date': '2024-01', 'cost': '704.82', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 38, 'energy': 1077.41, 'date': '2024-02', 'cost': '732.61', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 54, 'energy': 1501.504, 'date': '2024-03', 'cost': '964.61', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 49, 'energy': 1482.1210000000003, 'date': '2024-04', 'cost': '1007.81', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 89, 'energy': 2555.9380000000006, 'date': '2024-05', 'cost': '1738.04', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 79, 'energy': 2176.4239999999995, 'date': '2024-06', 'cost': '1480.03', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 113, 'energy': 3608.568999999999, 'date': '2024-07', 'cost': '2453.82', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 121, 'energy': 3855.3390000000004, 'date': '2024-08', 'cost': '2626.13', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 7, 'energy': 143.706, 'date': '2024-09', 'cost': '97.73', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",17437.543,16840.411000000004,587,567,11813.36,587,11813.36,17437.543
c3d55b7c-9620-4ab7-b8cd-032e48c1aad0,A14 - Autostrada Adriatica,PARKING_LOT,EVTEC,10941.1A,IT*F2X*EF2XITO2051*3,false,true,false,false,"[{'max_electric_power': 22000, 'max_voltage': 230, 'power_type_id': 2, 'plug_type_id': 20, 'plug_format_id': 1, 'type': 'TYPE 2', 'format': 'SOCKET'}]","[{'count': 4, 'energy': 3.9280000000000004, 'date': '2024-03', 'cost': '1.44', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 8, 'energy': 17.231, 'date': '2024-04', 'cost': '7.75', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 7, 'energy': 19.464, 'date': '2024-05', 'cost': '8.76', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 14, 'energy': 34.260000000000005, 'date': '2024-06', 'cost': '15.42', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 2, 'energy': 3.709, 'date': '2024-07', 'cost': '1.67', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 6, 'energy': 29.521, 'date': '2024-08', 'cost': '13.29', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 8.657, 'date': '2024-09', 'cost': '3.89', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",116.77000000000001,116.04500000000002,44,42,52.22,44,52.22,116.77000000000001
852c0f6d-73c9-49f6-a14b-938eae0e72f8,A23 Autostrada Palmanova-Tarvisio,PARKING_LOT,EVTEC,10941.1A,IT*F2X*EF2XITW3051*2,false,true,false,false,"[{'max_electric_power': 62500, 'max_voltage': 500, 'power_type_id': 3, 'plug_type_id': 1, 'plug_format_id': 2, 'type': 'CHADEMO', 'format': 'CABLE'}]","[{'count': 1, 'energy': 28.632, 'date': '2024-01', 'cost': '15.75', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 2, 'energy': 19.17, 'date': '2024-03', 'cost': '10.54', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 4, 'energy': 41.747, 'date': '2024-04', 'cost': '22.96', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 1, 'energy': 21.419, 'date': '2024-05', 'cost': '11.78', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 2, 'energy': 22.848, 'date': '2024-06', 'cost': '12.56', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 2, 'energy': 13.137, 'date': '2024-07', 'cost': '7.23', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 11, 'energy': 155.562, 'date': '2024-08', 'cost': '87.20', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 1, 'energy': 22.146, 'date': '2024-09', 'cost': '12.18', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",324.661,324.661,24,24,180.2,24,180.2,324.661
bd463fd8-36cb-4a75-8052-d1619d5c31fe,"A1, Milano - Napoli",PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITA2502*2,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 6, 'energy': 106.35300000000001, 'date': '2024-02', 'cost': '61.66', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 62, 'energy': 2179.8039999999996, 'date': '2024-03', 'cost': '1482.26', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 83, 'energy': 2573.832000000001, 'date': '2024-04', 'cost': '1750.17', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 127, 'energy': 4461.394999999999, 'date': '2024-05', 'cost': '3033.75', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 134, 'energy': 4698.9980000000005, 'date': '2024-06', 'cost': '3195.29', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 175, 'energy': 6161.344000000003, 'date': '2024-07', 'cost': '4175.53', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 234, 'energy': 8496.93000000001, 'date': '2024-08', 'cost': '5781.21', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 14, 'energy': 561.5600000000001, 'date': '2024-09', 'cost': '382.76', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",29240.215999999986,28523.191999999985,835,811,19862.63,835,19862.63,29240.215999999986
36e2406f-f50a-484d-9ff8-cb568e629483,Autostrada dei fiori,PARKING_LOT,EVTEC,10941.1A,IT*F2X*EF2XITJ3051*2,false,true,false,false,"[{'max_electric_power': 62500, 'max_voltage': 500, 'power_type_id': 3, 'plug_type_id': 1, 'plug_format_id': 2, 'type': 'CHADEMO', 'format': 'CABLE'}]","[{'count': 4, 'energy': 66.73400000000001, 'date': '2024-01', 'cost': '36.71', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 50.068, 'date': '2024-02', 'cost': '27.54', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 43.774, 'date': '2024-03', 'cost': '24.08', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 1, 'energy': 6.72, 'date': '2024-04', 'cost': '3.70', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 2, 'energy': 20.735, 'date': '2024-05', 'cost': '11.40', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 34.146, 'date': '2024-06', 'cost': '18.78', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 3, 'energy': 40.72, 'date': '2024-07', 'cost': '22.40', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 15, 'energy': 230.333, 'date': '2024-08', 'cost': '126.68', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 1, 'energy': 18.504, 'date': '2024-09', 'cost': '10.18', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",511.734,488.277,35,34,281.47,35,281.47,511.734
95319959-189f-4704-b342-5b64c1fc705e,A14 - Autostrada Adriatica,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITN3002*1,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 115, 'energy': 3964.424, 'date': '2024-01', 'cost': '2695.76', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 89, 'energy': 2782.0879999999997, 'date': '2024-02', 'cost': '1891.81', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 100, 'energy': 3019.827999999999, 'date': '2024-03', 'cost': '2053.49', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 125, 'energy': 3978.7759999999994, 'date': '2024-04', 'cost': '2705.54', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 108, 'energy': 3486.7680000000023, 'date': '2024-05', 'cost': '2371.02', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 134, 'energy': 4285.335999999999, 'date': '2024-06', 'cost': '2914.04', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 159, 'energy': 5425.055999999998, 'date': '2024-07', 'cost': '3689.06', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 242, 'energy': 8710.751999999999, 'date': '2024-08', 'cost': '5925.39', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 26, 'energy': 685.592, 'date': '2024-09', 'cost': '466.19', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",36338.61999999998,35772.59599999998,1098,1082,24778.99,1098,24778.99,36338.61999999998
67432210-e1a7-4740-8cb9-3982bbc631c2,A26 Autostrada dei Trafori,PARKING_LOT,alpitronic GmbH,HYC300_4_21_21_00_00,IT*F2X*EF2XITX5002*2,false,true,false,false,"[{'max_electric_power': 300000, 'max_voltage': 600, 'power_type_id': 3, 'plug_type_id': 21, 'plug_format_id': 2, 'type': 'COMBO', 'format': 'CABLE'}]","[{'count': 51, 'energy': 1569.1119999999996, 'date': '2024-01', 'cost': '1066.97', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 47, 'energy': 1426.392, 'date': '2024-02', 'cost': '969.92', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 57, 'energy': 1829.0839999999998, 'date': '2024-03', 'cost': '1243.82', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 66, 'energy': 1755.828, 'date': '2024-04', 'cost': '1193.94', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 63, 'energy': 1911.3120000000006, 'date': '2024-05', 'cost': '1299.67', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 81, 'energy': 2306.1519999999996, 'date': '2024-06', 'cost': '1568.13', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 125, 'energy': 4007.819999999999, 'date': '2024-07', 'cost': '2725.76', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 124, 'energy': 3932.5959999999973, 'date': '2024-08', 'cost': '2676.41', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}, {'count': 9, 'energy': 294.3, 'date': '2024-09', 'cost': '200.13', 'countInHouse': 0, 'countInPublic': 0, 'energyInHouse': 0, 'energyInPublic': 0, 'costInHouse': 0, 'costInPublic': 0}]",19032.596,18639.672,623,607,12944.75,623,12944.75,19032.596
